file_path,is_successful,blocked,block_category
../../browser_history_output/famousbirthdays.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-200746,True,False,no_blocking
../../browser_history_output/costar.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-145419,True,False,no_blocking
../../browser_history_output/costar.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-011156,True,False,no_blocking
../../browser_history_output/checkpeople.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-091651,True,False,no_blocking
../../browser_history_output/checkpeople.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-204219,True,False,no_blocking
../../browser_history_output/informa.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-044616,True,False,no_blocking
../../browser_history_output/informa.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-070604,True,True,interaction_failure
../../browser_history_output/crunchbase.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-154002,True,False,no_blocking
../../browser_history_output/crunchbase.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-015726,True,False,no_blocking
../../browser_history_output/idatabasesolutions.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-031432,True,False,no_blocking
../../browser_history_output/idatabasesolutions.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-053215,True,False,no_blocking
../../browser_history_output/captifytechnologies.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-071042,True,False,no_blocking
../../browser_history_output/captifytechnologies.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-173708,True,False,no_blocking
../../browser_history_output/propertyreach.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-023855,False,True,security_barrier
../../browser_history_output/ispot.tv/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260209-175550,True,True,automation_instability
../../browser_history_output/ispot.tv/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260210-015509,True,True,automation_instability
../../browser_history_output/achcoop.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-151551,True,False,no_blocking
../../browser_history_output/achcoop.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-034632,True,False,no_blocking
../../browser_history_output/grin.co/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-225744,False,True,interaction_failure
../../browser_history_output/grin.co/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-013200,False,True,interaction_failure
../../browser_history_output/fifty.io/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260210-202418,True,False,no_blocking
../../browser_history_output/opensend.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-202604,True,False,no_blocking
../../browser_history_output/Fraiser.org/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-123710,False,True,interaction_failure
../../browser_history_output/Fraiser.org/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-004346,False,True,interaction_failure
../../browser_history_output/nexxen.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-175658,True,True,security_barrier
../../browser_history_output/clearview.ai/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-112726,True,False,no_blocking
../../browser_history_output/clearview.ai/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-222119,True,False,no_blocking
../../browser_history_output/rampedup.io/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-050508,True,False,no_blocking
../../browser_history_output/knowertech.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-003639,True,False,no_blocking
../../browser_history_output/knowertech.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260210-045118,True,False,no_blocking
../../browser_history_output/merkle.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-112234,True,False,no_blocking
../../browser_history_output/inboundinsight.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-041018,True,False,no_blocking
../../browser_history_output/inboundinsight.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-062922,True,False,no_blocking
../../browser_history_output/completemailinglists.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-130500,True,False,no_blocking
../../browser_history_output/completemailinglists.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-232030,False,True,interaction_failure
../../browser_history_output/idm.us.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-035222,True,True,content_access_limitation
../../browser_history_output/idm.us.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-062041,True,True,navigation_failure
../../browser_history_output/ileads.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-040220,False,True,security_barrier
../../browser_history_output/ileads.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-062443,False,True,security_barrier
../../browser_history_output/eyeota.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260214-065726,True,False,no_blocking
../../browser_history_output/eyeota.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-193259,True,False,no_blocking
../../browser_history_output/hivestack.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-014111,True,False,no_blocking
../../browser_history_output/hivestack.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-040440,True,False,no_blocking
../../browser_history_output/liveintent.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-050812,True,False,no_blocking
../../browser_history_output/liveintent.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260210-084343,True,True,content_access_limitation
../../browser_history_output/bbdirect.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-014408,True,False,no_blocking
../../browser_history_output/bbdirect.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-121541,True,False,no_blocking
../../browser_history_output/datasys.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-175806,True,False,no_blocking
../../browser_history_output/datasys.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-043249,True,False,no_blocking
../../browser_history_output/grassrootsanalytics.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-211604,True,False,no_blocking
../../browser_history_output/grassrootsanalytics.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-003308,True,False,no_blocking
../../browser_history_output/redmob.io/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-064744,True,False,no_blocking
../../browser_history_output/mylife.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-151415,True,False,no_blocking
../../browser_history_output/andrewswharton.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-212903,True,False,no_blocking
../../browser_history_output/andrewswharton.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-081003,True,True,automation_instability
../../browser_history_output/blackbaud.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-035245,True,False,no_blocking
../../browser_history_output/blackbaud.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-143014,True,False,no_blocking
../../browser_history_output/richmediallc.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-090644,True,False,no_blocking
../../browser_history_output/malvernmedia.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-090456,True,False,no_blocking
../../browser_history_output/qualfon.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-044725,True,False,no_blocking
../../browser_history_output/onaudience.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-191203,True,False,no_blocking
../../browser_history_output/awl.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-000756,True,False,no_blocking
../../browser_history_output/awl.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-112323,True,False,no_blocking
../../browser_history_output/grayhairsoftware.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-214014,True,True,interaction_failure
../../browser_history_output/grayhairsoftware.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-003824,True,True,interaction_failure
../../browser_history_output/outbrain.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-210008,True,True,navigation_failure
../../browser_history_output/revealmobile.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-082021,True,True,interaction_failure
../../browser_history_output/brightcheck.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-052552,True,False,no_blocking
../../browser_history_output/brightcheck.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-162554,True,False,no_blocking
../../browser_history_output/adsquare.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-160107,False,True,interaction_failure
../../browser_history_output/adsquare.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-043625,True,False,no_blocking
../../browser_history_output/information.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-045949,True,False,no_blocking
../../browser_history_output/information.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-072759,True,False,no_blocking
../../browser_history_output/connextdigital.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-141832,False,True,navigation_failure
../../browser_history_output/connextdigital.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-003136,True,False,no_blocking
../../browser_history_output/demandbase.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-210215,True,False,no_blocking
../../browser_history_output/demandbase.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-080228,True,False,no_blocking
../../browser_history_output/publicinfoservices.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-024930,True,False,no_blocking
../../browser_history_output/accurateappend.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-150328,True,False,no_blocking
../../browser_history_output/accurateappend.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-032150,True,False,no_blocking
../../browser_history_output/quadrant.io/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-043304,True,False,no_blocking
../../browser_history_output/infopay.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-043730,True,False,no_blocking
../../browser_history_output/infopay.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-064801,True,False,no_blocking
../../browser_history_output/propertyradar.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-021307,True,False,no_blocking
../../browser_history_output/komodohealth.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-012953,True,False,no_blocking
../../browser_history_output/komodohealth.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260210-053415,True,False,no_blocking
../../browser_history_output/Traackr.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-135426,True,True,interaction_failure
../../browser_history_output/Traackr.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-015717,True,True,content_access_limitation
../../browser_history_output/alikeaudience.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-194417,True,False,no_blocking
../../browser_history_output/alikeaudience.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-062540,True,False,no_blocking
../../browser_history_output/nationalopinioninstitute.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-161012,True,False,no_blocking
../../browser_history_output/exlservice.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260214-050717,True,False,no_blocking
../../browser_history_output/exlservice.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-182408,True,True,security_barrier
../../browser_history_output/modfxlabs.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-123906,False,True,automation_instability
../../browser_history_output/pwc.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-035105,False,True,automation_instability
../../browser_history_output/epsilon.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260214-031448,True,False,no_blocking
../../browser_history_output/epsilon.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-152550,True,False,no_blocking
../../browser_history_output/nativo.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-163801,True,False,no_blocking
../../browser_history_output/ncsolutions.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-164916,True,True,automation_instability
../../browser_history_output/digitalmediasolutions.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-223131,True,False,no_blocking
../../browser_history_output/digitalmediasolutions.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-094728,True,False,no_blocking
../../browser_history_output/familytreenow.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260214-071859,False,True,agent_reasoning_failure
../../browser_history_output/familytreenow.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-195157,True,False,no_blocking
../../browser_history_output/bdex.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-020252,True,False,no_blocking
../../browser_history_output/bdex.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-123734,False,True,navigation_failure
../../browser_history_output/cdkglobal.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-083240,True,False,no_blocking
../../browser_history_output/cdkglobal.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-190801,True,False,no_blocking
../../browser_history_output/hightouch.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-004622,True,False,no_blocking
../../browser_history_output/hightouch.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-033432,True,False,no_blocking
../../browser_history_output/exploreatlas.io/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260214-060917,False,True,navigation_failure
../../browser_history_output/exploreatlas.io/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-190914,True,False,no_blocking
../../browser_history_output/helixcampaigns.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-003653,True,True,interaction_failure
../../browser_history_output/helixcampaigns.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-032439,True,True,interaction_failure
../../browser_history_output/prodpro.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-020530,True,False,no_blocking
../../browser_history_output/buyerlink.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-063830,False,True,agent_reasoning_failure
../../browser_history_output/buyerlink.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-170450,True,False,no_blocking
../../browser_history_output/bdo.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-021400,True,False,no_blocking
../../browser_history_output/bdo.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-124624,True,True,automation_instability
../../browser_history_output/date-detective.app/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-181051,True,False,no_blocking
../../browser_history_output/date-detective.app/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-045055,True,True,automation_instability
../../browser_history_output/greatlakeslists.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-215656,True,True,navigation_failure
../../browser_history_output/greatlakeslists.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-005714,True,False,no_blocking
../../browser_history_output/datafy.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-172038,True,False,no_blocking
../../browser_history_output/datafy.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-035219,True,False,no_blocking
../../browser_history_output/collectivedata.io/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-125136,True,False,no_blocking
../../browser_history_output/collectivedata.io/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-225646,True,False,no_blocking
../../browser_history_output/resonate.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-073249,False,True,interaction_failure
../../browser_history_output/analytics-iq.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-205957,True,False,no_blocking
../../browser_history_output/analytics-iq.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-074929,True,False,no_blocking
../../browser_history_output/33mileradius.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-072626,True,False,no_blocking
../../browser_history_output/33mileradius.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-223105,True,False,no_blocking
../../browser_history_output/azerion.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-003859,True,False,no_blocking
../../browser_history_output/azerion.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-113040,True,True,navigation_failure
../../browser_history_output/fusion92.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-172421,True,False,no_blocking
../../browser_history_output/fusion92.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260210-233423,True,False,no_blocking
../../browser_history_output/mogean.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-130636,True,False,no_blocking
../../browser_history_output/ekata.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260214-011414,True,False,no_blocking
../../browser_history_output/ekata.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-124339,True,False,no_blocking
../../browser_history_output/hubspot.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-015843,True,False,no_blocking
../../browser_history_output/hubspot.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-041827,True,False,no_blocking
../../browser_history_output/koddi.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-010234,True,True,security_barrier
../../browser_history_output/koddi.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260210-050220,True,True,security_barrier
../../browser_history_output/madhive.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-080201,True,False,no_blocking
../../browser_history_output/Datanyze.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-122852,False,True,security_barrier
../../browser_history_output/Datanyze.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-003144,False,True,security_barrier
../../browser_history_output/intelius.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260209-154036,True,False,no_blocking
../../browser_history_output/intelius.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260209-232820,True,False,no_blocking
../../browser_history_output/possiblenow.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-000439,True,False,no_blocking
../../browser_history_output/postie.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-001531,True,False,no_blocking
../../browser_history_output/i-360.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-022640,True,False,no_blocking
../../browser_history_output/i-360.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-045119,True,False,no_blocking
../../browser_history_output/azira.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-013727,True,False,no_blocking
../../browser_history_output/azira.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-120526,True,False,no_blocking
../../browser_history_output/healthlinkdimensions.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-234835,True,False,no_blocking
../../browser_history_output/healthlinkdimensions.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-024037,True,False,no_blocking
../../browser_history_output/adept-id.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-155504,True,False,no_blocking
../../browser_history_output/adept-id.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-042918,True,False,no_blocking
../../browser_history_output/exactdata.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260214-045112,False,True,agent_reasoning_failure
../../browser_history_output/exactdata.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-175858,True,False,no_blocking
../../browser_history_output/exactcustomer.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260214-044823,True,False,no_blocking
../../browser_history_output/exactcustomer.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-173456,True,False,no_blocking
../../browser_history_output/cengage.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-084840,True,False,no_blocking
../../browser_history_output/cengage.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-194816,True,False,no_blocking
../../browser_history_output/intentiq.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260209-155217,True,False,no_blocking
../../browser_history_output/intentiq.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260209-233931,True,False,no_blocking
../../browser_history_output/01advertising.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-065018,True,False,no_blocking
../../browser_history_output/01advertising.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-220252,True,True,interaction_failure
../../browser_history_output/beenverified.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-022549,True,False,no_blocking
../../browser_history_output/beenverified.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-131216,True,False,no_blocking
../../browser_history_output/finsum.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-140617,True,False,no_blocking
../../browser_history_output/finsum.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260210-204417,True,False,no_blocking
../../browser_history_output/33across.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-070910,True,True,security_barrier
../../browser_history_output/33across.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-222220,False,True,security_barrier
../../browser_history_output/decisionlinks.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-190934,True,False,no_blocking
../../browser_history_output/decisionlinks.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-062409,True,False,no_blocking
../../browser_history_output/connectedinvestors.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-140034,True,False,no_blocking
../../browser_history_output/connectedinvestors.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-000552,True,False,no_blocking
../../browser_history_output/dataaxlenonprofit.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-163939,True,False,no_blocking
../../browser_history_output/dataaxlenonprofit.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-030852,True,False,no_blocking
../../browser_history_output/melissa.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-105541,True,False,no_blocking
../../browser_history_output/fourleafdata.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-162350,True,False,no_blocking
../../browser_history_output/fourleafdata.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260210-225134,True,False,no_blocking
../../browser_history_output/kidslivesafe.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-000359,True,True,security_barrier
../../browser_history_output/kidslivesafe.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260210-042214,True,True,security_barrier
../../browser_history_output/clickagy.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-114534,True,False,no_blocking
../../browser_history_output/clickagy.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-222920,True,False,no_blocking
../../browser_history_output/pmg.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-233632,True,True,interaction_failure
../../browser_history_output/affinity.solutions/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-182111,True,False,no_blocking
../../browser_history_output/affinity.solutions/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-050602,True,False,no_blocking
../../browser_history_output/monitorbase.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-131945,True,False,no_blocking
../../browser_history_output/deloitte.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-205404,True,False,no_blocking
../../browser_history_output/deloitte.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-074729,True,False,no_blocking
../../browser_history_output/postpilot.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-002048,False,True,interaction_failure
../../browser_history_output/appscience.ai/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-222352,True,True,automation_instability
../../browser_history_output/appscience.ai/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-095318,True,False,no_blocking
../../browser_history_output/paramountdirectmarketing.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-220103,True,False,no_blocking
../../browser_history_output/moodys.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-143110,True,False,no_blocking
../../browser_history_output/jdpower.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260209-222320,True,False,no_blocking
../../browser_history_output/jdpower.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260210-030244,True,False,no_blocking
../../browser_history_output/ipapi.co/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260209-170025,True,True,automation_instability
../../browser_history_output/ipapi.co/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260210-010502,True,False,no_blocking
../../browser_history_output/realeflow.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-055214,True,True,content_access_limitation
../../browser_history_output/popacta.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-235203,True,False,no_blocking
../../browser_history_output/astoriacompany.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-225227,True,False,no_blocking
../../browser_history_output/astoriacompany.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-095858,True,False,no_blocking
../../browser_history_output/WWW.MULTIMEDIALISTS.COM/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-061910,False,True,automation_instability
../../browser_history_output/WWW.MULTIMEDIALISTS.COM/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-211801,False,True,interaction_failure
../../browser_history_output/n-focus.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-153138,True,False,no_blocking
../../browser_history_output/peoplefinders.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-223720,False,True,security_barrier
../../browser_history_output/pubmatic.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-030219,True,False,no_blocking
../../browser_history_output/maxmind.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-093753,True,False,no_blocking
../../browser_history_output/issmarketintelligence.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260209-211721,True,False,no_blocking
../../browser_history_output/issmarketintelligence.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260210-023238,True,False,no_blocking
../../browser_history_output/atdata.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260212-230800,True,False,no_blocking
../../browser_history_output/atdata.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260212-100756,True,False,no_blocking
../../browser_history_output/mobilewalla.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260210-121140,True,True,automation_instability
../../browser_history_output/groundtruth.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260211-230250,True,False,no_blocking
../../browser_history_output/groundtruth.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260211-014104,True,False,no_blocking
../../browser_history_output/internetbrands.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260209-164140,True,True,automation_instability
../../browser_history_output/internetbrands.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260210-003205,True,False,no_blocking
../../browser_history_output/enigma.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260214-023537,True,False,no_blocking
../../browser_history_output/enigma.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260213-142130,True,False,no_blocking
../../browser_history_output/buxtonco.com/interface_interference_few_shot_regulator_role_with_CoT/gpt-5/20260213-062509,True,False,no_blocking
